Computer_Idn,Manufacturer,Chipset,NumSlots,FRUGrpIndex,OPGrpIndex,MaxCPU,ProductName,MBVersion,SerialNum,BusSpeed,PCISlots,PCISlotsAvail
4061,Dell Inc.,NULL,NULL,NULL,NULL,2801,0K4CNR,A00,/FPL4R72/CN1296364R02FD/,2133,0,0
4062,Dell Inc.,NULL,NULL,NULL,NULL,2801,0VNKRJ,A02,/9FLTN72/CN1296363M0054/,2133,0,0
4066,Dell Inc.,NULL,NULL,NULL,NULL,2801,0VNKRJ,A02,/JHTHQ72/CN1296364G0247/,2133,0,0
4067,Dell Inc.,NULL,NULL,NULL,NULL,2801,0T6HHJ,A00,/BKKXNC2/CN1296369L08D6/,2133,0,0
4071,Dell Inc.,NULL,NULL,NULL,NULL,2295,0G9CNK,A00,/91J2262/CN129635AVA043/,1600,0,0
4073,Dell Inc.,NULL,NULL,NULL,NULL,2295,0V8RX3,A01,/78DQD72/CN129635C50449/,1600,0,0
4074,Dell Inc.,NULL,NULL,NULL,NULL,2301,0D8H72,A00,/FGPR262/CN1296359U0829/,1600,0,0
4080,LENOVO,NULL,NULL,NULL,NULL,2594,20BS0031US,SDK0E50510 WIN,W1KS587112P,1600,0,0
4082,Dell Inc.,NULL,NULL,NULL,NULL,2712,06YF8N,A00,/FJP8S72/CN1296365D00C1/,2133,0,0
4086,Dell Inc.,NULL,NULL,NULL,NULL,2295,0D8H72,A00,/FZVR262/CN1296359U0827/,1600,0,0
4087,Dell Inc.,NULL,NULL,NULL,NULL,2295,0D8H72,A00,/6MMLV32/CN1296357H1130/,1600,0,0
4089,HP,NULL,NULL,NULL,NULL,2400,8079,KBC Version 85.77,PFKZT00WB6311F,2133,1,1
4104,Intel Corporation,NULL,NULL,NULL,NULL,2400,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
4108,LENOVO,NULL,NULL,NULL,NULL,2904,20HR002MUK,SDK0J40697 WIN,L3HF76G01B1,1867,0,0
4111,HP,NULL,NULL,NULL,NULL,2904,826B,KBC Version 47.39,PGMRDF31V77NZA,2400,0,0
4112,HP,NULL,NULL,NULL,NULL,2904,826B,KBC Version 47.69,PGMRDF31V77NY3,2400,0,0
4126,LENOVO,NULL,NULL,NULL,NULL,2904,20HB000TPB,SDK0J40697 WIN,W1KS767101C,2133,0,0
4127,Microsoft Corporation,NULL,NULL,NULL,NULL,2808,Surface Book,NULL,A84597330301726A,1867,0,0
4129,Dell Inc.,NULL,NULL,NULL,NULL,2701,06YF8N,A00,/81C4M72/CN1296362P015E/,2133,0,0
4131,LENOVO,NULL,NULL,NULL,NULL,2904,20HH0015PB,SDK0J40697 WIN,L1HF78A002A,2400,0,0
4133,HP,NULL,NULL,NULL,NULL,2904,826B,KBC Version 47.39,PGMRDF31T79C9U,2400,0,0
4134,LENOVO,NULL,NULL,NULL,NULL,2904,20HR000FUS,SDK0J40697 WIN,L3HF78J00K8,1867,0,0
4145,Intel Corporation,NULL,NULL,NULL,NULL,2098,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
4152,HP,NULL,NULL,NULL,NULL,2592,8079,KBC Version 85.76,PFKZV00WB8605B,2133,1,1
4154,HP,NULL,NULL,NULL,NULL,2592,8079,KBC Version 85.77,PFKZV00WB920KF,2133,1,1
4157,Dell Inc.,NULL,NULL,NULL,NULL,2712,00D283,A00,/396ZR72/CN1296365C004C/,2133,0,0
4158,Hewlett-Packard,NULL,NULL,NULL,NULL,2401,1991,KBC Version 15.59,PCFYP00WB8F0W0,1600,1,1
4160,Dell Inc.,NULL,NULL,NULL,NULL,2801,0T6HHJ,A00,/JF34PC2/CN1296368O080F/,2133,0,0
4162,Hewlett-Packard,NULL,NULL,NULL,NULL,2401,2129,NULL,NULL,2133,0,0
4166,Dell Inc.,NULL,NULL,NULL,NULL,3001,0PXPYJ,A00,/21K7162/CN1296359900C5/,1600,0,0
4168,Hewlett-Packard,NULL,NULL,NULL,NULL,3401,3396,NULL,MXL3060FWT,1600,3,3
4169,LENOVO,NULL,NULL,NULL,NULL,2701,243852U,0B98401 Pro,1ZSF53CA1ZK,1600,0,0
4170,LENOVO,NULL,NULL,NULL,NULL,2904,20J6003KUS,SDK0J40697 WIN,L1HF78M0208,2400,0,0
4172,LENOVO,NULL,NULL,NULL,NULL,2904,20HR000FUS,SDK0J40697 WIN,L3HF77K020E,1867,0,0
4176,Dell Inc.,NULL,NULL,NULL,NULL,2701,0HF9PT,A00,/5KD1P32/CN1296352Q007B/,1600,0,0
4180,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,2216,KBC Version 96.5B,PEVMN00WB9I7XU,1600,1,1
4189,HP,NULL,NULL,NULL,NULL,1512,8170,KBC Version 29.70,PFRUV00WB2808O,1867,1,1
4192,Dell Inc.,NULL,NULL,NULL,NULL,2801,0T6HHJ,A00,/8TLCSF2/CN129637170652/,2133,0,0
4198,LENOVO,NULL,NULL,NULL,NULL,2592,20EN001MUS,0B98417 PRO,L1HF63B0008,2133,0,0
4203,LENOVO,NULL,NULL,NULL,NULL,3096,20HH0008US,SDK0J40697 WIN,L1HF78M0068,2133,0,0
4206,LENOVO,NULL,NULL,NULL,NULL,3096,20HH0008US,SDK0J40697 WIN,L1HF78M000P,2133,0,0
4209,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.41,PGDUF00WB9503I,2133,0,0
4222,LENOVO,NULL,NULL,NULL,NULL,2394,20BG0011US,0B98401 Pro,W1KS45E12NX,1600,0,0
4228,HP,NULL,NULL,NULL,NULL,2904,827D,KBC Version 44.63,PGHWK00WB870A9,2133,0,0
4231,HP,NULL,NULL,NULL,NULL,2592,8079,KBC Version 85.76,PFKZV00WB900QS,2133,1,1
4232,Dell Inc.,NULL,NULL,NULL,NULL,2701,06YF8N,A00,/HWH9P72/CN1296363Q00AD/,2133,0,0
4233,Intel Corporation,NULL,NULL,NULL,NULL,2800,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
4239,LENOVO,NULL,NULL,NULL,NULL,2394,20BG0011US,0B98401 Pro,W1KS45L10AT,1600,0,0
4245,Dell Inc.,NULL,NULL,NULL,NULL,2701,0N98Y6,A08,/58P9P72/CN1296371M0579/,2133,0,0
4246,Microsoft Corporation,NULL,NULL,NULL,NULL,2808,Surface Book,NULL,A84593301207724A,1867,0,0
4247,LENOVO,NULL,NULL,NULL,NULL,2904,20HR000FUS,SDK0J40697 WIN,L3HF79501VM,1867,0,0
4265,LENOVO,NULL,NULL,NULL,NULL,2904,20HR000FUS,SDK0J40697 WIN,L3HF795013J,1867,0,0
4267,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB900FC,2133,0,0
4268,HP,NULL,NULL,NULL,NULL,2592,8079,KBC Version 85.74,PFKZV00WB570D0,2133,1,1
4278,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB890KR,2133,0,0
4287,Intel Corporation,NULL,NULL,NULL,NULL,1329,STCK1A32WFC,H92471-101,GEFC54200NLQ,1333,0,0
4300,LENOVO,NULL,NULL,NULL,NULL,2494,20A7CTO1WW,0B98417 WIN,W1KS5CA10S2,1600,0,0
4301,Dell Inc.,NULL,NULL,NULL,NULL,2701,00D283,A00,/F7NSLC2/CN129636840026/,2133,0,0
4307,Intel Corporation,NULL,NULL,NULL,NULL,2197,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
4308,Intel Corporation,NULL,NULL,NULL,NULL,2197,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
4310,LENOVO,NULL,NULL,NULL,NULL,3096,20HH0008US,SDK0Q40112 WIN,L1HF791006T,2133,0,0
4315,LENOVO,NULL,NULL,NULL,NULL,2904,20HH0018GE,SDK0J40697 WIN,L1HF73J00K3,2400,0,0
4317,HP,NULL,NULL,NULL,NULL,2808,8079,KBC Version 85.74,PFLAA00WB552R1,2133,1,1
4328,LENOVO,NULL,NULL,NULL,NULL,2904,20HR000FUS,SDK0J40697 WIN,L3HF79P00BV,1867,0,0
4331,Dell Inc.,NULL,NULL,NULL,NULL,2801,0VNKRJ,A02,/8X4ZN72/CN1296363B0632/,2133,0,0
4335,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB9014T,2133,0,0
4336,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB900SR,2133,0,0
4348,LENOVO,NULL,NULL,NULL,NULL,2904,20HR000FUS,SDK0J40697 WIN,L3HF79P0127,1867,0,0
4349,Intel Corporation,NULL,NULL,NULL,NULL,2098,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
4354,HP,NULL,NULL,NULL,NULL,2712,828C,KBC Version 45.41,PGDUC00WB962DZ,2133,0,0
4373,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDVL00WB8904L,2133,0,0
4378,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB961CA,2133,0,0
4385,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDVL00WB8701K,2133,0,0
4387,Dell Inc.,NULL,NULL,NULL,NULL,2801,0T6HHJ,A00,/CHJZ2G2/CN1296374J062E/,2133,0,0
4395,Dell Inc.,NULL,NULL,NULL,NULL,2808,0T6HHJ,A00,/7QMNQC2/CN1296368T0122/,2133,0,0
4406,LENOVO,NULL,NULL,NULL,NULL,2904,20HR000FUS,SDK0J40697 WIN,L3HF77M00K2,1867,0,0
4409,LENOVO,NULL,NULL,NULL,NULL,2808,20ENS0JY00,SDK0J40697 WIN,L1HF6850055,2133,0,0
4413,LENOVO,NULL,NULL,NULL,NULL,2808,20FB005WUS,SDK0J40705 WIN,W1KS65D10EJ,1867,0,0
4414,Dell Inc.,NULL,NULL,NULL,NULL,2501,0PC4X0,A00,/79TFXZ1/CN1296343R000A/,1600,0,0
4422,LENOVO,NULL,NULL,NULL,NULL,2808,20FB005WUS,SDK0J40705 WIN,W1KS6AJ11LD,1867,0,0
4427,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB961L9,2133,0,0
4428,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB9619E,2133,0,0
4429,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB960L8,2133,0,0
4434,Dell Inc.,NULL,NULL,NULL,NULL,2295,0D8H72,A00,/GH33Z52/CN1296358C1174/,1600,0,0
4437,Intel Corporation,NULL,NULL,NULL,NULL,2400,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
4454,LENOVO,NULL,NULL,NULL,NULL,2904,20HR000FUS,SDK0J40697 WIN,L3HF79X01VS,1867,0,0
4459,Dell Inc.,NULL,NULL,NULL,NULL,2801,0T6HHJ,A00,/2PQSQF2/CN129636CI0C47/,2133,0,0
4463,LENOVO,NULL,NULL,NULL,NULL,2904,20HR000FUS,SDK0J40697 WIN,L3HF79X00VE,1867,0,0
4475,LENOVO,NULL,NULL,NULL,NULL,2808,20FB005WUS,SDK0J40705 WIN,W1KS6AJ1017,1867,0,0
4479,Dell Inc.,NULL,NULL,NULL,NULL,2801,0T6HHJ,A00,/4L07QC2/CN1296368O088D/,2133,0,0
4485,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB961KW,2133,0,0
4489,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB9619O,2133,0,0
4491,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB960US,2133,0,0
4503,LENOVO,NULL,NULL,NULL,NULL,2808,20ENS1D200,SDK0J40705 WIN,L1HF74N00GA,2133,0,0
4505,Microsoft Corporation,NULL,NULL,NULL,NULL,2808,Surface Book,NULL,A84592310428604A,1867,0,0
4506,LENOVO,NULL,NULL,NULL,NULL,2794,20EF000MUS,SDK0E50510 WIN,W1KS54P10PW,1600,0,0
4507,Dell Inc.,NULL,NULL,NULL,NULL,3408,0T7D40,A01,/9TBFPD2/CN7220068206YJ/,1600,0,0
4512,Intel Corporation,NULL,NULL,NULL,NULL,2300,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
4513,Intel Corporation,NULL,NULL,NULL,NULL,2300,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
4515,Dell Inc.,NULL,NULL,NULL,NULL,3401,0KV62T,A03,/JC16ZX1/CN7220033F02ZD/,1600,1,1
4517,Dell Inc.,NULL,NULL,NULL,NULL,2712,00D283,A00,/3C6ZR72/CN1296365C0067/,2133,0,0
4519,Hewlett-Packard,NULL,NULL,NULL,NULL,2501,2253,KBC Version 03.10,PENNRK21U9C5EY,1600,1,1
4523,Dell Inc.,NULL,NULL,NULL,NULL,2801,0725FP,A00,/8T65M12/CN1296349900D3/,1600,0,0
4525,LENOVO,NULL,NULL,NULL,NULL,2592,20EN0013US,SDK0J40705 WIN,L1HF632016E,2133,0,0
4526,LENOVO,NULL,NULL,NULL,NULL,2801,20EF000MUS,SDK0E50510 WIN,W1KS5AZ10BZ,1600,0,0
4530,LENOVO,NULL,NULL,NULL,NULL,2601,2392AQU,Win8 Pro DPK TPG,1ZSF433G53A,1600,0,0
4532,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,2129,1.01,NULL,2133,0,0
4540,LENOVO,NULL,NULL,NULL,NULL,2808,20FB002LUS,SDK0J40705 WIN,W1KS6CM11C6,1867,0,0
4548,Intel Corporation,NULL,NULL,NULL,NULL,2400,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
4549,Dell Inc.,NULL,NULL,NULL,NULL,2701,0725FP,A00,/3QT1N32/CN129635420079/,1600,0,0
4556,Intel Corporation,NULL,NULL,NULL,NULL,2000,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
4559,LENOVO,NULL,NULL,NULL,NULL,2394,20BG0011US,0B98401 Pro,W1KS4571056,1600,0,0
4568,LENOVO,NULL,NULL,NULL,NULL,2808,20FB005WUS,SDK0J40705 WIN,W1KS63P11CB,1867,0,0
4574,Dell Inc.,NULL,NULL,NULL,NULL,2712,00D283,A00,/G56ZR72/CN1296365C003B/,2133,0,0
4576,Dell Inc.,NULL,NULL,NULL,NULL,2801,NULL,NULL,/2KX7PF2/              /,2133,0,0
4579,HP,NULL,NULL,NULL,NULL,2592,80D4,KBC Version 11.73,PFPLFL2N550B14,2133,1,1
4586,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB94052,2133,0,0
4587,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB940B8,2133,0,0
4588,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,2216,KBC Version 96.5B,PEVMN00WB210TM,1600,1,1
4594,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB94121,2133,0,0
4618,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB960Q4,2133,0,0
4624,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB961AX,2133,0,0
4631,LENOVO,NULL,NULL,NULL,NULL,3096,20HH0008US,SDK0Q40112 WIN,L1HF791001V,2133,0,0
4633,LENOVO,NULL,NULL,NULL,NULL,2904,20HH0015PB,SDK0J40697 WIN,L1HF7990026,2400,0,0
4634,LENOVO,NULL,NULL,NULL,NULL,2904,20HH0015PB,SDK0J40697 WIN,L1HF7990016,2400,0,0
4635,LENOVO,NULL,NULL,NULL,NULL,2808,20J6S0JC00,SDK0J40697 WIN,L1HF7B2018H,2400,0,0
4638,LENOVO,NULL,NULL,NULL,NULL,2501,3444CUU,Win8 Pro DPK TPG,1ZPXY3531H0,1333,0,0
4639,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB961EA,2133,0,0
4646,Dell Inc.,NULL,NULL,NULL,NULL,2801,0T6HHJ,A00,/F3Q8QC2/CN1296368O04F7/,2133,0,0
4648,Dell Inc.,NULL,NULL,NULL,NULL,2801,0T6HHJ,A00,/2YLCSF2/CN129637170A17/,2133,0,0
4649,LENOVO,NULL,NULL,NULL,NULL,2712,20EN0016US,SDK0J40705 WIN,L1HF6A500PV,2133,0,0
4652,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.41,PGDUF00WB940AJ,2133,0,0
4653,LENOVO,NULL,NULL,NULL,NULL,2808,20FB005WUS,SDK0J40705 WIN,W1KS68Z11SM,1867,0,0
4657,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB9401T,2133,0,0
4658,HP,NULL,NULL,NULL,NULL,2904,826B,KBC Version 47.39,PGMRDF31V77NX8,2400,0,0
4660,LENOVO,NULL,NULL,NULL,NULL,2794,20EF000MUS,SDK0E50510 WIN,W1KS57G1098,1600,0,0
4661,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB961F3,2133,0,0
4663,LENOVO,NULL,NULL,NULL,NULL,3096,20HH0008US,SDK0Q40112 WIN,L1HF7910065,2400,0,0
4664,LENOVO,NULL,NULL,NULL,NULL,2904,20HR000FUS,SDK0J40697 WIN,L3HF7B601B0,1867,0,0
4666,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB961BF,2133,0,0
4668,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB961EB,2133,0,0
4672,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB960S7,2133,0,0
4675,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB960R3,2133,0,0
4678,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB960QR,2133,0,0
4681,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB961FR,2133,0,0
4684,LENOVO,NULL,NULL,NULL,NULL,2904,20HH0015PB,SDK0J40697 WIN,L1HF799003D,2400,0,0
4688,LENOVO,NULL,NULL,NULL,NULL,2808,20FB005WUS,0B98417 WIN,W1KS73F112M,1867,0,0
4689,Microsoft Corporation,NULL,NULL,NULL,NULL,2208,Surface Pro 4,NULL,A01086134099619A,1867,0,0
4697,LENOVO,NULL,NULL,NULL,NULL,2904,20HR006SUS,SDK0J40697 WIN,L3HF7AM0035,1867,0,0
4701,HP,NULL,NULL,NULL,NULL,2808,826B,KBC Version 47.71,PGMRHH21W95WT1,2400,0,0
4702,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB940CO,2133,0,0
4706,LENOVO,NULL,NULL,NULL,NULL,2808,20J6S0JC00,SDK0J40697 WIN,L1HF7B200DM,2400,0,0
4707,Dell Inc.,NULL,NULL,NULL,NULL,2701,0PXPYJ,A00,/JQCZ262/CN1296359U0121/,1600,0,0
4708,LENOVO,NULL,NULL,NULL,NULL,2904,20HHS0NU00,SDK0J40697 WIN,L1HF7B2008M,2400,0,0
4709,Dell Inc.,NULL,NULL,NULL,NULL,2496,0T6HHJ,A00,/76F6BG2/CN129636AJ0CDA/,2133,0,0
4720,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB960R4,2133,0,0
4723,HP,NULL,NULL,NULL,NULL,2808,80FA,KBC Version 01.72,PFUFQ048J4906G,2133,1,1
4731,Intel Corporation,NULL,NULL,NULL,NULL,2200,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
4732,Intel Corporation,NULL,NULL,NULL,NULL,2200,440BX Desktop Reference Platform,NULL,NULL,NULL,4,1
4733,Intel Corporation,NULL,NULL,NULL,NULL,2199,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
4738,LENOVO,NULL,NULL,NULL,NULL,2904,20HHS0NU00,SDK0J40697 WIN,L1HF7B200AY,2400,0,0
4739,LENOVO,NULL,NULL,NULL,NULL,2904,20HH0015PB,SDK0J40697 WIN,L1HF7BM006P,2400,0,0
4744,Hewlett-Packard,NULL,NULL,NULL,NULL,2501,198F,KBC Version 15.59,PDXVC00WB8I2OH,1600,1,1
4745,HP,NULL,NULL,NULL,NULL,2400,8079,KBC Version 85.77,PBLVD00WB360LJ,2133,1,1
4746,HP,NULL,NULL,NULL,NULL,2808,826B,KBC Version 47.66,PGMRHH21V94LKN,2400,0,0
4748,LENOVO,NULL,NULL,NULL,NULL,2808,20FB002LUS,SDK0J40705 WIN,W1KS6CM11F8,1867,0,0
4750,Dell Inc.,NULL,NULL,NULL,NULL,2295,0D8H72,A01,/8G91F72/CN129635C603DD/,1600,0,0
4754,LENOVO,NULL,NULL,NULL,NULL,2904,20HHS0NU00,SDK0J40697 WIN,L1HF7B2008H,2400,0,0
4757,HP,NULL,NULL,NULL,NULL,2904,8292,KBC Version 45.41,PGDSD00WBA00KB,2133,0,0
4759,Dell Inc.,NULL,NULL,NULL,NULL,2801,0VNKRJ,A02,/F3Z3Q72/CN1296364D04DF/,2133,0,0
4766,HP,NULL,NULL,NULL,NULL,2496,80FA,KBC Version 01.72,PFUFP048J560EJ,2133,1,1
4774,Intel Corporation,NULL,NULL,NULL,NULL,2200,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
4779,Hewlett-Packard,NULL,NULL,NULL,NULL,3501,212B,NULL,NULL,2133,1,1
4782,LENOVO,NULL,NULL,NULL,NULL,2904,20HHS0NU00,SDK0J40697 WIN,L1HF7B2002P,2400,0,0
4783,HP,NULL,NULL,NULL,NULL,2808,826B,KBC Version 47.63,PGMRHH21W95WK1,2400,0,0
4789,LENOVO,NULL,NULL,NULL,NULL,2904,20HR006SUS,SDK0J40697 WIN,L3HF7BK0137,1867,0,0
4793,HP,NULL,NULL,NULL,NULL,2808,826B,KBC Version 47.63,PGMRHH21W95WR7,2400,0,0
4794,HP,NULL,NULL,NULL,NULL,2592,8079,KBC Version 85.77,PFKZV00WB573LC,2133,1,1
4797,HP,NULL,NULL,NULL,NULL,2808,826B,KBC Version 47.63,PGMRHH21W95W2V,2400,0,0
4801,LENOVO,NULL,NULL,NULL,NULL,2904,20J6003JUS,SDK0J40697 WIN,L1HF7BB02Y7,2400,0,0
4803,LENOVO,NULL,NULL,NULL,NULL,2904,20HR000FUS,SDK0J40697 WIN,L3HF79X0207,1867,0,0
4804,Dell Inc.,NULL,NULL,NULL,NULL,2801,NULL,NULL,/D094PC2/              /,2133,0,0
4807,Intel Corporation,NULL,NULL,NULL,NULL,3392,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
4813,LENOVO,NULL,NULL,NULL,NULL,2712,20HGS2C109,SDK0J40675 WIN,L3HF7B204DS,2133,0,0
4819,LENOVO,NULL,NULL,NULL,NULL,2904,20HEA00KSG,SDK0J40697 WIN,L2HF7B300EY,2133,0,0
4820,Dell Inc.,NULL,NULL,NULL,NULL,2901,0M1YNP,A00,/7GFLGC2/CN1296366G0001/,2133,0,0
4824,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,2216,KBC Version 96.5B,PEVDQ00WB9A0Z9,1600,1,1
4828,HP,NULL,NULL,NULL,NULL,2808,826B,KBC Version 47.67,PGMRHH21V94LS1,2400,0,0
4829,Dell Inc.,NULL,NULL,NULL,NULL,2295,0G9CNK,NULL,/5RQ2262/CN1296356P13EF/,1600,0,0
4831,Hewlett-Packard,NULL,NULL,NULL,NULL,2601,22DA,KBC Version 92.17,PENEU00WB9H5AZ,1600,1,1
4843,LENOVO,NULL,NULL,NULL,NULL,2904,20HHS0NU00,SDK0J40697 WIN,L1HF7B20080,2400,0,0
4844,Dell Inc.,NULL,NULL,NULL,NULL,2712,00D283,A00,/FQBTK72/CN129636970019/,2133,0,0
4845,Dell Inc.,NULL,NULL,NULL,NULL,2808,0T6HHJ,A00,/GZ83S72/CN1296365D0057/,2133,0,0
4847,Dell Inc.,NULL,NULL,NULL,NULL,2496,0T6HHJ,A00,/4N9RJC2/CN1296367A14CA/,2133,0,0
4852,LENOVO,NULL,NULL,NULL,NULL,2808,20FB005WUS,SDK0J40705 WIN,W1KS6C510Y3,1867,0,0
4853,LENOVO,NULL,NULL,NULL,NULL,2904,20HNS0A900,SDK0J40697 WIN,L1HF75S0268,2133,0,0
4855,LENOVO,NULL,NULL,NULL,NULL,2808,20F9005AUS,SDK0J40697 WIN,L1HF65W00JG,2133,0,0
4864,NULL,NULL,NULL,NULL,NULL,2095,NULL,NULL,NULL,1866,0,0
4881,Dell Inc.,NULL,NULL,NULL,NULL,2701,00D283,A00,/BR66S72/CN1296365C009D/,2133,0,0
4883,LENOVO,NULL,NULL,NULL,NULL,3096,20HH0008US,SDK0Q40112 WIN,L1HF7910051,2133,0,0
4891,Dell Inc.,NULL,NULL,NULL,NULL,2712,00D283,A00,/846ZR72/CN1296365C002F/,2133,0,0
4894,LENOVO,NULL,NULL,NULL,NULL,2904,20HHS0EM00,SDK0J40697 WIN,L1HF78800BY,2400,0,0
4895,Microsoft Corporation,NULL,NULL,NULL,NULL,2808,Surface Book,NULL,A84596311307650A,1867,0,0
4897,Dell Inc.,NULL,NULL,NULL,NULL,2301,0D8H72,A01,/D6Z8P72/CN1296363Q03A2/,1600,0,0
4899,Hewlett-Packard,NULL,NULL,NULL,NULL,3401,3396,NULL,MXL32508XB,1600,3,3
4901,Intel Corporation,NULL,NULL,NULL,NULL,1995,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
4910,Hewlett-Packard,NULL,NULL,NULL,NULL,3601,18E4,NULL,2UA5371KRS,1600,0,0
4917,LENOVO,NULL,NULL,NULL,NULL,2494,20ANA0CWCD,Not Defined,L1HF47K0694,1600,0,0
4918,HP,NULL,NULL,NULL,NULL,2808,80FA,KBC Version 01.72,PFUFQ048J820U2,2133,1,1
4921,Dell Inc.,NULL,NULL,NULL,NULL,2496,0T6HHJ,A00,/CW1XLC2/CN129636861243/,2133,0,0
4922,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,225A,KBC Version 96.54,PEVDF00WB8Z17X,1600,1,1
4925,LENOVO,NULL,NULL,NULL,NULL,2501,20A7CTO1WW,SDK0E50512 STD,W1KS4AM1153,1600,0,0
4928,Dell Inc.,NULL,NULL,NULL,NULL,3001,07Y85M,A01,/6LGPWZ1/CN129634390019/,1600,0,0
4932,Intel Corporation,NULL,NULL,NULL,NULL,2200,440BX Desktop Reference Platform,NULL,NULL,NULL,4,1
4933,LENOVO,NULL,NULL,NULL,NULL,2808,20FB005WUS,SDK0J40705 WIN,W1KS68Z11RR,1867,0,0
4940,LENOVO,NULL,NULL,NULL,NULL,2904,20HR000FUS,SDK0J40697 WIN,L3HF7CB02V4,1867,0,0
4941,HP,NULL,NULL,NULL,NULL,2808,80FA,KBC Version 01.71,PFUFQ048J82108,2133,1,1
4942,LENOVO,NULL,NULL,NULL,NULL,2808,20EQS4NF00,SDK0J40697 WIN,L1HF75N00Z6,2133,0,0
4945,Hewlett-Packard,NULL,NULL,NULL,NULL,2601,2216,KBC Version 96.54,PEMVZ00WB8P06J,1600,1,1
4949,Microsoft Corporation,NULL,NULL,NULL,NULL,2208,Surface Pro 4,NULL,A01097282548547A,1867,0,0
4950,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,2216,KBC Version 96.5B,PEVMN00WB9Q3DV,1600,1,1
4969,Hewlett-Packard,NULL,NULL,NULL,NULL,2701,213E,KBC Version 24.2C,PEAEE3AWR8R04J,1600,1,1
4983,Dell Inc.,NULL,NULL,NULL,NULL,2594,0D99Y3,A00,/5W6MT32/CN129635720030/,1600,0,0
4995,Dell Inc.,NULL,NULL,NULL,NULL,2496,0MGK50,A02,/F5NRJD2/CN72200663014C/,1600,0,0
5006,Dell Inc.,NULL,NULL,NULL,NULL,2594,0DT9KN,A00,/7PCDK12/CN129634AP0051/,1600,0,0
