Computer_Idn,AssetTag,ServiceTag,ExpressServiceCode,SerialNum,Model,ModelNum,Manufacturer,ChassisType,SalesOrderNumber,ManufactureDate,SystemVersion,HasBattery,CmmGuid,CmmSnmpPort,CmmSlimPort,CmmLocation,IPMIVersion,BMCFirmwareVersion,SDRVersion,SDRFile,SDRPackage,SDRTimeStamp,AMTVersion,ChassisName,BoardName,BackplaneVersion,ESMVersion,OpenManageSupport,OpenManageSupportedComponenets,OpenManageAdministratorVersion,AgentlessInstall,FirmwareVersion,PlatformVersion,BootMode,SupportEndDate,WillAutoRenew,ModelNumber
475,NULL,R90KKY2J,2135458041211,R90KKY2J,20FB005WUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 4th,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20FB005WUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
476,NULL,PK07XVK,55629252416,PK07XVK,2392AQU,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad T530,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2392AQU,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
478,NULL,R902MPXN,2135427890891,R902MPXN,20A7002QUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 2nd,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20A7002QUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
481,NULL,R9VE4R3,59370046095,R9VE4R3,2392AQU,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad T530,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2392AQU,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
484,NULL,R90JMTBN,2135456448755,R90JMTBN,20EF000NUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad W541,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20EF000NUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
485,NULL,R90FVD1T,2135450129105,R90FVD1T,20EF000MUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad W541,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20EF000MUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
491,NULL,VMware-56 4d 5d 3c f1 b5 e4 61-f2 b7 09 0f 96 36 33 82,1024448542609087867286320600545532436457789583808966728487860275649164186731126194176,VMware-56 4d 5d 3c f1 b5 e4 61-f2 b7 09 0f 96 36 33 82,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
496,NULL,VMware-42 35 18 36 33 39 45 cc-cf 10 dc 16 b3 41 f7 6a,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMWARE-42 35 18 36 33 39 45 CC-CF 10 DC 16 B3 41 F7 6A,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
506,5CG5192V2W,5CG5192V2W,542917888485080,5CG5192V2W,HP EliteBook Folio 9480m,NULL,Hewlett-Packard,Notebook,NULL,NULL,A3009DD10303,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook Folio 9480m,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
509,NULL,VMware-56 4d 6a dc 81 a4 2b 32-1e 02 28 f9 bf 18 7e c0,1024448542609087867286320600545532436457789583808966728487860275649164186731126194176,VMware-56 4d 6a dc 81 a4 2b 32-1e 02 28 f9 bf 18 7e c0,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
515,NULL,5H7HR2X,11924422233,5H7HR2X,OptiPlex 960,NULL,Dell Inc.,Mini Tower,NULL,NULL,A00,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OptiPlex 960,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
516,NULL,VMware-42 22 10 b1 d8 e8 1f ce-1c 83 49 e0 6f 75 72 d7,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMWARE-42 22 10 B1 D8 E8 1F CE-1C 83 49 E0 6F 75 72 D7,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
518,NULL,VMware-42 2f 68 40 c4 d7 19 ff-0d fe a5 f4 0f 36 3a ca,1024448542608655600000000000000000000000000000000000000000000000000000000000000000000,VMWARE-42 2F 68 40 C4 D7 19 FF-0D FE A5 F4 0F 36 3A CA,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
519,NULL,PK2FP0E,55632973406,PK2FP0E,2392AQU,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad T530,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2392AQU,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
522,NULL,R9038BED,2135428898485,R9038BED,20BE004EUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad T540p,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20BE004EUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
525,NULL,R90ANYAP,2135441385313,R90ANYAP,20A70037US,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 2nd,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20A70037US,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
526,NULL,VMware-42 22 70 97 12 20 1f 4b-ba 69 d8 61 0b bf 9d b5,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMWARE-42 22 70 97 12 20 1F 4B-BA 69 D8 61 0B BF 9D B5,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
527,NULL,R90G035J,2135450349559,R90G035J,20BS0035US,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 3rd,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20BS0035US,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
528,NULL,VMware-42 22 32 04 b1 49 b8 0c-dd 49 d0 34 e8 08 0b c2,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMWARE-42 22 32 04 B1 49 B8 0C-DD 49 D0 34 E8 08 0B C2,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
533,NULL,8CG52319VR,847597808804679,8CG52319VR,HP EliteBook Folio 1040 G1,NULL,Hewlett-Packard,Notebook,NULL,NULL,A3009DD18303,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook Folio 1040 G1,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
536,NULL,VMware-42 09 58 f0 42 b1 bb 70-08 5f 91 d1 6a ae 36 d6,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 09 58 f0 42 b1 bb 70-08 5f 91 d1 6a ae 36 d6,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
539,5CG5526G1G,5CG5526G1G,542918118759604,5CG5526G1G,HP EliteBook Folio 9480m,NULL,Hewlett-Packard,Notebook,NULL,NULL,A3009DD10303,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook Folio 9480m,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
542,NULL,VMware-42 35 57 5b 1c d5 33 ba-24 f4 1e 1b 87 16 c2 af,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 35 57 5b 1c d5 33 ba-24 f4 1e 1b 87 16 c2 af,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
550,NULL,VMware-42 2f 31 f3 71 e5 a8 95-1c 81 31 dd c6 d6 a4 11,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMWARE-42 2F 31 F3 71 E5 A8 95-1C 81 31 DD C6 D6 A4 11,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
559,NULL,VMware-42 35 1e 35 f8 ab ff 7d-8e ed c2 b9 ad de 6c 30,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMWARE-42 35 1E 35 F8 AB FF 7D-8E ED C2 B9 AD DE 6C 30,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
562,No Asset Information,R90HGWU7,2135452814143,R90HGWU7,20EF001UGE,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad W541,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20EF001UGE,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
566,NULL,VMware-42 2f f7 9f 72 ab 3f a6-54 1a 7c 5a 48 9e 42 3a,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 2f f7 9f 72 ab 3f a6-54 1a 7c 5a 48 9e 42 3a,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
568,NULL,VMware-42 2f 7f 3f c4 6b 93 a8-c6 3f 46 bb e8 90 bf fb,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMWARE-42 2F 7F 3F C4 6B 93 A8-C6 3F 46 BB E8 90 BF FB,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
572,NULL,VMware-42 22 b8 18 86 ab fd 6f-21 fb 34 fc 1a e2 27 1d,1024448542608655600000000000000000000000000000000000000000000000000000000000000000000,VMWARE-42 22 B8 18 86 AB FD 6F-21 FB 34 FC 1A E2 27 1D,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
581,0,013562444053,3975418646924727,013562444053,Surface Pro 3,NULL,Microsoft Corporation,LapTop,NULL,NULL,1,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Surface Pro 3,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
584,NULL,VMware-42 2f b9 fc ae 5f e0 58-9b 59 84 ca 24 aa c1 7f,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 2f b9 fc ae 5f e0 58-9b 59 84 ca 24 aa c1 7f,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
586,NULL,VMware-42 22 93 68 50 4d 13 04-61 5a e7 f4 53 a5 ce 2e,86ware-42 22 93 68 50 4d 13 04-61 5a e7 f4 53 a5 ce 2e,VMWARE-42 22 93 68 50 4D 13 04-61 5A E7 F4 53 A5 CE 2E,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
587,NULL,VMware-42 35 45 46 e5 06 25 2c-33 4f 62 24 67 4e 8c e4,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMWARE-42 35 45 46 E5 06 25 2C-33 4F 62 24 67 4E 8C E4,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
589,NULL,VMware-42 18 f6 e2 c8 ba c3 ba-f4 d5 dc 6d d0 b7 b1 34,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 18 f6 e2 c8 ba c3 ba-f4 d5 dc 6d d0 b7 b1 34,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
590,NULL,55Y7G3J,11243696959,55Y7G3J,PowerEdge 1950,NULL,Dell Inc.,Rack Mount Chassis,NULL,NULL,A01,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PowerEdge 1950,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
594,NULL,VMware-42 1f 39 0e d3 ce 7b 97-54 53 3c 22 91 68 8b 73,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMWARE-42 1F 39 0E D3 CE 7B 97-54 53 3C 22 91 68 8B 73,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
595,NULL,VMware-42 18 e5 03 54 86 36 f2-65 46 c1 d0 5a 9a a1 2e,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 18 e5 03 54 86 36 f2-65 46 c1 d0 5a 9a a1 2e,"VMware7,1",NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"VMware7,1",NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
597,No Asset Tag,VMware-42 35 73 57 41 e3 3e 69-42 6c 57 fb 31 56 a1 b9,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 35 73 57 41 e3 3e 69-42 6c 57 fb 31 56 a1 b9,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
600,NULL,VMware-42 35 4d 58 99 0c c1 db-a0 f0 56 5b a7 df 1a 3e,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMWARE-42 35 4D 58 99 0C C1 DB-A0 F0 56 5B A7 DF 1A 3E,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
603,NULL,VMware-42 28 30 4b 60 d1 f5 f0-f2 dc 18 8a 36 e8 0e 5a,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 28 30 4b 60 d1 f5 f0-f2 dc 18 8a 36 e8 0e 5a,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
604,NULL,VMware-50 3d b1 ff 03 a4 0d 2a-a7 75 0f c2 3f f8 aa 49,86ware-50 3d b1 ff 03 a4 0d 2a-a7 75 0f c2 3f f8 aa 49,VMWARE-50 3D B1 FF 03 A4 0D 2A-A7 75 0F C2 3F F8 AA 49,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
608,NULL,VMware-42 18 1c 7b 2f 33 0f 57-62 59 4a c5 c5 69 8e 83,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 18 1c 7b 2f 33 0f 57-62 59 4a c5 c5 69 8e 83,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
611,NULL,VMware-42 22 a6 35 f4 e8 14 31-48 e9 cc be f0 1f fc 11,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 22 a6 35 f4 e8 14 31-48 e9 cc be f0 1f fc 11,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
613,0,H01070BZHPV,40107029478,H01070BZHPV,"MacPro5,1",NULL,Apple Inc.,Tower,NULL,NULL,0.0,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MacPro5,1",NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
615,NULL,VMware-42 1f c7 d2 20 96 db 2c-c1 95 70 47 14 e9 58 8b,1024448542608655600000000000000000000000000000000000000000000000000000000000000000000,VMWARE-42 1F C7 D2 20 96 DB 2C-C1 95 70 47 14 E9 58 8B,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
618,NULL,VMware-42 22 be 8f 6d 8b d7 06-06 0a 35 0e fd 43 2f 4a,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 22 be 8f 6d 8b d7 06-06 0a 35 0e fd 43 2f 4a,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
619,NULL,VMware-42 35 49 4a 82 66 bc fc-de 87 65 ac 79 ee 17 a8,1024448542608655600000000000000000000000000000000000000000000000000000000000000000000,VMWARE-42 35 49 4A 82 66 BC FC-DE 87 65 AC 79 EE 17 A8,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
620,NULL,VMware-42 2f c6 8b be 44 84 f8-7f 33 75 01 ae 4f 4a 79,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 2f c6 8b be 44 84 f8-7f 33 75 01 ae 4f 4a 79,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
621,NULL,VMware-42 18 c8 8e 98 0e d8 ee-5d a1 de 85 08 25 28 9c,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMWARE-42 18 C8 8E 98 0E D8 EE-5D A1 DE 85 08 25 28 9C,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
623,NULL,VMware-42 1f e2 15 1d 27 83 61-85 24 71 35 0d f6 c6 02,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMWARE-42 1F E2 15 1D 27 83 61-85 24 71 35 0D F6 C6 02,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
629,NULL,CND45249B8,2634524928,CND45249B8,HP ZBook 15 G2,NULL,Hewlett-Packard,Notebook,NULL,NULL,A3009DD10303,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP ZBook 15 G2,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
632,NULL,VMware-42 1f 22 55 d5 48 fa d7-4e 09 0c ca 1f fe 7f 6c,1024448542608655600000000000000000000000000000000000000000000000000000000000000000000,VMWARE-42 1F 22 55 D5 48 FA D7-4E 09 0C CA 1F FE 7F 6C,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
636,NULL,1SXNMN1,3926365021,1SXNMN1,PowerEdge R610,NULL,Dell Inc.,Rack Mount Chassis,NULL,NULL,A02,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PowerEdge R610,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
637,NULL,VMware-42 2f 69 97 40 47 de fa-43 36 69 a4 d1 2a f0 d1,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 2f 69 97 40 47 de fa-43 36 69 a4 d1 2a f0 d1,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
638,NULL,VMware-50 3d 26 e3 0a 83 43 2d-34 e5 9d 76 11 bd 35 ce,1024448542609022947734746101804906878285460040538304610244090797950629689237646082048,VMWARE-50 3D 26 E3 0A 83 43 2D-34 E5 9D 76 11 BD 35 CE,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
639,NULL,VMware-42 22 15 dc 4d 04 ab 97-ce e7 48 27 89 9a 31 c9,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMWARE-42 22 15 DC 4D 04 AB 97-CE E7 48 27 89 9A 31 C9,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
642,NULL,VMware-42 2f 8f 91 09 bd d9 92-f1 9f 6b 53 d9 4c 16 ad,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMWARE-42 2F 8F 91 09 BD D9 92-F1 9F 6B 53 D9 4C 16 AD,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
647,NULL,VMware-42 35 93 fb 61 08 00 af-3c 97 e0 67 47 86 db 18,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 35 93 fb 61 08 00 af-3c 97 e0 67 47 86 db 18,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
